,date,lat,lng,thunder,snow,minhumidity,coolingdegreedays,maxdewptm,heatingdegreedays,meanpressurem,rain,minwspdm,fog,humidity,gdegreedays,mindewptm,minpressurem,maxtempm,meanwindspdm,maxpressurem,hail,meandewptm,maxwspdm,precipm,meantempm,meanwdird,maxhumidity,mintempm
424,5,0.8063421144213803,-1.464845144925211,0.0,0.0,30.0,0.0,2.0,15.0,1026.0,0.0,8.0,0.0,51.0,0.0,-3.0,1023.0,17.0,16.0,1028.0,0.0,-1.0,39.0,0.0,10.0,113.0,68.0,4.0
427,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,46.0,0.0,6.0,14.0,1024.0,0.0,6.0,0.0,57.5,1.0,-1.0,1022.0,16.0,14.0,1026.0,0.0,3.0,32.0,0.0,11.0,293.0,85.0,4.0
435,5,0.7855048224072906,-1.308778772839248,0.0,0.0,36.0,0.0,5.0,16.0,1021.0,0.0,0.0,0.0,66.5,0.0,-2.0,1019.0,16.0,13.0,1023.0,0.0,1.0,16.0,0.0,9.0,327.0,82.0,3.0
437,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,52.0,0.0,7.0,12.0,1006.0,1.0,6.0,0.0,72.0,2.0,2.0,1005.0,13.0,14.0,1009.0,0.0,5.0,32.0,3.56,11.0,100.0,80.0,10.0
509,4,0.8063421144213803,-1.464845144925211,0.0,0.0,25.0,0.0,4.0,7.0,1021.0,0.0,0.0,0.0,39.0,8.0,-1.0,1017.0,25.0,10.0,1023.0,0.0,2.0,24.0,141.99,14.0,187.0,87.0,4.0
520,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,28.0,0.0,10.0,9.0,1015.0,0.0,0.0,1.0,73.0,6.0,1.0,1012.0,20.0,13.0,1017.0,0.0,7.0,40.0,0.0,13.0,226.0,100.0,8.0
525,5,0.8063421144213803,-1.464845144925211,1.0,0.0,51.0,0.0,13.0,6.0,1006.0,1.0,0.0,0.0,79.5,8.0,6.0,1004.0,23.0,6.0,1008.0,0.0,10.0,24.0,1.78,14.0,176.0,100.0,7.0
526,5,0.8107290415774477,-1.4658170347512895,1.0,0.0,51.0,0.0,13.0,6.0,1006.0,1.0,0.0,0.0,79.5,8.0,6.0,1004.0,23.0,6.0,1008.0,0.0,10.0,24.0,1.78,14.0,176.0,100.0,7.0
528,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,33.0,0.0,10.0,4.0,1012.0,0.0,0.0,0.0,61.5,10.0,4.0,1009.0,24.0,8.0,1014.0,0.0,8.0,27.0,0.0,16.0,116.0,90.0,8.0
576,5,0.8107290415774477,-1.4658170347512895,1.0,0.0,61.0,0.0,13.0,6.0,1011.0,1.0,0.0,0.0,62.0,9.0,3.0,1009.0,22.0,10.0,1015.0,0.0,10.0,21.0,10.67,15.0,148.0,100.0,9.0
579,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,72.0,0.0,13.0,8.0,1002.0,1.0,8.0,0.0,84.0,8.0,9.0,997.0,17.0,19.0,1009.0,0.0,12.0,34.0,25.4,14.0,113.0,100.0,12.0
597,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,45.0,0.0,-3.0,28.0,1021.0,0.0,8.0,0.0,64.0,0.0,-8.0,1020.0,6.0,14.0,1022.0,0.0,-5.0,34.0,0.0,2.0,333.0,78.0,0.0
598,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,43.0,0.0,-2.0,28.0,1025.0,0.0,0.0,0.0,55.5,0.0,-7.0,1022.0,7.0,11.0,1028.0,0.0,-4.0,27.0,0.0,2.0,324.0,82.0,-1.0
599,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,27.0,0.0,0.0,18.0,1026.0,0.0,6.0,0.0,66.5,0.0,-4.0,1023.0,16.0,13.0,1028.0,0.0,-3.0,23.0,0.0,8.0,273.0,89.0,1.0
602,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,46.0,0.0,8.0,14.0,1013.0,1.0,0.0,0.0,52.0,1.0,-1.0,1010.0,12.0,10.0,1018.0,0.0,4.0,23.0,0.25,11.0,111.0,86.0,9.0
637,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,24.0,0.0,6.0,17.0,1020.0,1.0,0.0,0.0,50.0,0.0,-6.0,1017.0,16.0,18.0,1024.0,0.0,0.0,26.0,0.76,9.0,307.0,93.0,3.0
649,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,60.0,0.0,12.0,6.0,1012.0,0.0,0.0,0.0,67.0,9.0,6.0,1009.0,19.0,11.0,1014.0,0.0,10.0,19.0,0.25,15.0,333.0,89.0,11.0
651,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,34.0,0.0,10.0,6.0,1019.0,0.0,0.0,0.0,74.5,9.0,6.0,1016.0,23.0,6.0,1021.0,0.0,8.0,16.0,0.0,15.0,162.0,97.0,7.0
654,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,46.0,0.0,13.0,2.0,1022.0,0.0,8.0,0.0,75.5,13.0,8.0,1021.0,25.0,14.0,1023.0,0.0,11.0,27.0,0.0,17.0,109.0,86.0,11.0
657,6,0.8107290415774477,-1.4658170347512895,1.0,0.0,64.0,5.0,19.0,0.0,1008.0,1.0,0.0,0.0,60.0,20.0,16.0,1005.0,27.0,8.0,1011.0,0.0,17.0,23.0,4.06,21.0,254.0,97.0,17.0
725,7,0.7856586069271954,-1.304336124647318,0.0,0.0,56.0,4.0,17.0,0.0,1011.0,0.0,6.0,0.0,55.5,20.0,9.0,1007.0,25.0,11.0,1014.0,0.0,16.0,16.0,0.0,21.0,295.0,87.0,18.0
726,7,0.7856586069271954,-1.304336124647318,0.0,0.0,37.0,0.0,11.0,8.0,1026.0,0.0,0.0,0.0,62.0,7.0,6.0,1024.0,23.0,3.0,1028.0,0.0,8.0,21.0,0.0,14.0,335.0,100.0,6.0
739,5,0.8123003372286823,-1.4721627177382532,0.0,0.0,27.0,0.0,0.0,18.0,1026.0,0.0,6.0,0.0,66.5,0.0,-4.0,1023.0,16.0,13.0,1028.0,0.0,-3.0,23.0,0.0,8.0,273.0,89.0,1.0
836,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,51.0,0.0,6.0,15.0,1012.0,1.0,8.0,0.0,71.0,0.0,0.0,1009.0,14.0,16.0,1017.0,0.0,3.0,34.0,1.52,10.0,325.0,87.0,7.0
837,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,33.0,0.0,7.0,18.0,1014.0,1.0,0.0,0.0,64.5,0.0,-3.0,1006.0,17.0,13.0,1018.0,0.0,2.0,27.0,1.78,8.0,180.0,96.0,1.0
848,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,43.0,0.0,13.0,4.0,1020.0,0.0,0.0,0.0,64.0,10.0,7.0,1018.0,25.0,5.0,1022.0,0.0,11.0,14.0,0.0,16.0,135.0,93.0,8.0
849,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,57.0,0.0,14.0,0.0,1014.0,0.0,8.0,0.0,62.0,16.0,11.0,1009.0,23.0,13.0,1019.0,0.0,13.0,26.0,0.0,19.0,113.0,81.0,15.0
850,6,0.8107290415774477,-1.4658170347512895,1.0,0.0,78.0,0.0,20.0,1.0,1006.0,1.0,0.0,0.0,75.0,14.0,11.0,1004.0,24.0,6.0,1009.0,0.0,16.0,24.0,8.13,18.0,72.0,100.0,13.0
851,6,0.8107290415774477,-1.4658170347512895,1.0,0.0,78.0,2.0,20.0,0.0,1018.0,1.0,0.0,1.0,74.0,16.0,15.0,1016.0,24.0,10.0,1020.0,0.0,17.0,16.0,13.46,19.0,287.0,100.0,16.0
895,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,31.0,0.0,3.0,15.0,1019.0,0.0,6.0,0.0,59.5,0.0,-2.0,1014.0,17.0,14.0,1023.0,0.0,1.0,39.0,0.0,10.0,192.0,82.0,3.0
896,5,0.81949510958988,-1.4571899369004933,0.0,0.0,44.0,0.0,11.0,4.0,1008.0,0.0,8.0,0.0,58.5,11.0,0.0,1004.0,22.0,16.0,1014.0,0.0,6.0,37.0,0.0,16.0,221.0,68.0,11.0
902,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,44.0,0.0,13.0,4.0,1019.0,0.0,0.0,1.0,65.0,10.0,8.0,1015.0,23.0,11.0,1022.0,0.0,10.0,24.0,0.25,16.0,110.0,100.0,9.0
903,5,0.8107290415774477,-1.4658170347512895,1.0,0.0,59.0,0.0,16.0,3.0,1012.0,1.0,0.0,1.0,75.0,12.0,6.0,1010.0,21.0,10.0,1015.0,0.0,12.0,14.0,1.78,17.0,116.0,100.0,13.0
905,5,0.8107290415774477,-1.4658170347512895,1.0,0.0,68.0,0.0,17.0,1.0,1006.0,1.0,0.0,1.0,81.5,14.0,13.0,1001.0,22.0,8.0,1011.0,0.0,14.0,21.0,8.64,18.0,143.0,100.0,14.0
911,5,0.81949510958988,-1.4571899369004933,0.0,0.0,35.0,0.0,8.0,4.0,1017.0,0.0,0.0,0.0,72.5,11.0,4.0,1016.0,22.0,6.0,1020.0,0.0,6.0,16.0,0.0,16.0,98.0,74.0,10.0
915,5,0.81949510958988,-1.4571899369004933,0.0,0.0,26.0,0.0,7.0,6.0,1015.0,1.0,0.0,0.0,89.0,9.0,-2.0,1014.0,20.0,10.0,1017.0,0.0,2.0,19.0,0.0,15.0,299.0,83.0,10.0
925,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,63.0,0.0,13.0,6.0,1011.0,1.0,0.0,0.0,70.5,8.0,8.0,1010.0,20.0,8.0,1013.0,0.0,11.0,16.0,7.62,14.0,276.0,100.0,11.0
1080,7,0.7502392556480555,-1.4377665580000123,0.0,0.0,61.0,0.0,18.0,1.0,1019.0,1.0,0.0,0.0,87.0,14.0,11.0,1018.0,25.0,2.0,1020.0,0.0,14.0,16.0,0.0,18.0,49.0,100.0,11.0
1108,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,80.0,0.0,16.0,9.0,1015.0,1.0,0.0,0.0,75.0,6.0,8.0,1012.0,19.0,8.0,1016.0,0.0,14.0,16.0,6.6,13.0,137.0,100.0,8.0
1116,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,64.0,0.0,14.0,14.0,1011.0,1.0,0.0,0.0,74.0,0.0,3.0,1008.0,16.0,11.0,1020.0,0.0,9.0,24.0,24.38,10.0,53.0,100.0,5.0
1117,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,61.0,0.0,6.0,17.0,1010.0,1.0,0.0,0.0,69.0,0.0,1.0,1006.0,13.0,19.0,1015.0,0.0,4.0,34.0,0.25,9.0,66.0,80.0,7.0
1119,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,51.0,0.0,7.0,16.0,1006.0,1.0,0.0,0.0,68.0,0.0,2.0,1005.0,13.0,10.0,1007.0,0.0,4.0,23.0,1.78,9.0,288.0,100.0,7.0
1120,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,44.0,0.0,5.0,22.0,1012.0,0.0,8.0,0.0,66.5,0.0,-2.0,1006.0,10.0,13.0,1015.0,0.0,1.0,32.0,0.0,6.0,336.0,93.0,3.0
1121,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,78.0,0.0,12.0,12.0,1000.0,1.0,0.0,0.0,74.0,4.0,8.0,996.0,15.0,10.0,1006.0,0.0,10.0,21.0,5.33,12.0,82.0,100.0,9.0
1144,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,58.0,0.0,15.0,10.0,1006.0,1.0,6.0,0.0,60.0,6.0,5.0,1004.0,21.0,16.0,1012.0,0.0,11.0,40.0,5.33,13.0,211.0,100.0,6.0
1149,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,31.0,0.0,9.0,6.0,1016.0,0.0,0.0,0.0,61.0,10.0,5.0,1013.0,25.0,5.0,1020.0,0.0,7.0,14.0,0.0,16.0,241.0,93.0,7.0
1155,6,0.8107290415774477,-1.4658170347512895,0.0,0.0,60.0,6.0,21.0,0.0,1010.0,0.0,6.0,1.0,87.0,21.0,16.0,1008.0,27.0,10.0,1011.0,0.0,18.0,32.0,0.0,22.0,162.0,100.0,17.0
1173,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,30.0,0.0,5.0,10.0,1021.0,0.0,0.0,0.0,64.0,4.0,1.0,1015.0,21.0,6.0,1024.0,0.0,3.0,23.0,0.0,12.0,151.0,89.0,4.0
1276,5,0.811749822318229,-1.47056944051222,0.0,0.0,53.0,0.0,7.0,18.0,1009.0,0.0,10.0,0.0,62.0,0.0,1.0,1007.0,14.0,18.0,1012.0,0.0,3.0,35.0,0.0,8.0,292.0,86.0,4.0
1344,4,0.785899842135189,-1.3048948422278805,0.0,0.0,43.0,0.0,11.0,10.0,1011.0,1.0,0.0,0.0,78.0,4.0,2.0,1007.0,18.0,31.0,1016.0,0.0,7.0,53.0,0.76,12.0,241.0,93.0,3.0
1345,4,0.785899842135189,-1.3048948422278805,0.0,0.0,30.0,0.0,4.0,19.0,1010.0,0.0,0.0,1.0,78.5,0.0,-2.0,999.0,17.0,3.0,1015.0,0.0,1.0,23.0,0.0,8.0,54.0,100.0,-1.0
1349,5,0.81949510958988,-1.4571899369004933,0.0,0.0,22.0,0.0,3.0,4.0,1015.0,0.0,0.0,0.0,50.0,10.0,-2.0,1013.0,22.0,13.0,1020.0,0.0,1.0,23.0,0.0,16.0,115.0,57.0,11.0
1369,4,0.785899842135189,-1.3048948422278805,0.0,0.0,34.0,0.0,12.0,16.0,1015.0,1.0,6.0,0.0,71.5,0.0,-3.0,1005.0,14.0,23.0,1019.0,0.0,1.0,39.0,0.51,9.0,285.0,87.0,3.0
1442,4,0.7861046415737816,-1.3050902469915848,0.0,0.0,24.0,0.0,3.0,10.0,1018.0,0.0,0.0,0.0,45.5,4.0,-1.0,1014.0,23.0,10.0,1021.0,0.0,1.0,35.0,0.0,12.0,227.0,86.0,2.0
1481,5,0.81949510958988,-1.4571899369004933,1.0,0.0,41.0,0.0,12.0,6.0,1011.0,0.0,0.0,0.0,51.5,9.0,2.0,1007.0,23.0,11.0,1014.0,0.0,7.0,37.0,0.0,15.0,203.0,87.0,7.0
1482,5,0.81949510958988,-1.4571899369004933,0.0,0.0,78.0,0.0,12.0,14.0,997.0,1.0,6.0,0.0,78.0,2.0,7.0,994.0,14.0,18.0,1004.0,0.0,8.0,34.0,29.97,11.0,54.0,100.0,8.0
1665,4,0.8107290415774477,-1.4658170347512895,0.0,0.0,39.0,0.0,7.0,8.0,1013.0,0.0,0.0,0.0,51.5,6.0,4.0,1012.0,21.0,10.0,1014.0,0.0,5.0,19.0,0.0,13.0,76.0,86.0,6.0
2096,8,0.8069770240352495,-1.4654070529771932,0.0,0.0,74.0,10.0,23.0,0.0,1009.0,1.0,0.0,0.0,64.5,24.0,20.0,1008.0,27.0,13.0,1010.0,0.0,21.0,19.0,0.0,23.0,170.0,100.0,21.0
2193,5,0.8120884358022564,-1.4704052237767822,1.0,0.0,45.0,0.0,12.0,4.0,1012.0,1.0,0.0,0.0,79.0,10.0,7.0,1008.0,21.0,9.0,1017.0,0.0,10.0,23.0,10.0,16.0,246.0,89.0,11.0
2205,8,0.8120884358022564,-1.4704052237767822,0.0,0.0,36.0,1.0,15.0,0.0,1013.0,1.0,0.0,0.0,67.0,15.0,9.0,1012.0,26.0,9.0,1015.0,0.0,12.0,23.0,0.25,19.0,262.0,93.0,12.0
2327,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,26.0,0.0,2.0,7.0,1018.0,0.0,0.0,0.0,70.0,7.0,-2.0,1016.0,21.0,7.0,1020.0,0.0,1.0,19.0,0.0,14.0,122.0,56.0,8.0
2363,6,0.8120884358022564,-1.4704052237767822,0.0,0.0,44.0,0.0,9.0,10.0,1016.0,0.0,8.0,0.0,74.0,4.0,2.0,1013.0,17.0,15.0,1019.0,0.0,6.0,32.0,0.0,13.0,304.0,93.0,8.0
2405,5,0.8120884358022564,-1.4704052237767822,0.0,0.0,26.0,0.0,2.0,7.0,1018.0,0.0,0.0,0.0,70.0,7.0,-2.0,1016.0,21.0,7.0,1020.0,0.0,1.0,19.0,0.0,14.0,122.0,56.0,8.0
2418,5,0.8120884358022564,-1.4704052237767822,1.0,0.0,64.0,0.0,16.0,3.0,1008.0,1.0,6.0,0.0,74.5,12.0,9.0,1003.0,21.0,11.0,1012.0,0.0,13.0,27.0,12.7,17.0,112.0,93.0,12.0
2419,5,0.8107290415774477,-1.4658170347512895,0.0,0.0,57.0,0.0,16.0,4.0,1016.0,1.0,0.0,0.0,81.0,11.0,8.0,1015.0,22.0,4.0,1017.0,0.0,12.0,14.0,1.52,16.0,304.0,96.0,10.0
2448,5,0.8120884358022564,-1.4704052237767822,0.0,0.0,17.0,0.0,1.0,12.0,1022.0,0.0,0.0,0.0,60.0,2.0,-9.0,1020.0,17.0,11.0,1024.0,0.0,-5.0,26.0,0.0,12.0,121.0,58.0,6.0
2449,5,0.8120884358022564,-1.4704052237767822,0.0,0.0,17.0,0.0,-1.0,13.0,1021.0,0.0,0.0,0.0,42.0,2.0,-8.0,1019.0,18.0,9.0,1022.0,0.0,-4.0,23.0,0.0,11.0,123.0,64.0,4.0
2458,5,0.8120884358022564,-1.4704052237767822,1.0,0.0,59.0,0.0,15.0,11.0,1016.0,1.0,0.0,0.0,48.0,6.0,3.0,1011.0,19.0,16.0,1020.0,0.0,8.0,35.0,4.57,12.0,304.0,93.0,5.0
2464,5,0.8120884358022564,-1.4704052237767822,0.0,0.0,52.0,0.0,9.0,5.0,1011.0,0.0,0.0,0.0,63.5,10.0,5.0,1009.0,19.0,10.0,1013.0,0.0,7.0,24.0,10.0,16.0,105.0,72.0,12.0
2502,4,0.7485758502089824,-1.3775527641458722,0.0,0.0,76.0,0.0,2.0,29.0,1016.0,1.0,11.0,0.0,65.5,0.0,-2.0,1012.0,4.0,27.0,1019.0,0.0,-1.0,42.0,12.19,2.0,61.0,89.0,0.0
2503,4,0.7485758502089824,-1.3775527641458722,0.0,0.0,49.0,0.0,1.0,25.0,1019.0,0.0,8.0,0.0,65.5,0.0,-4.0,1013.0,8.0,17.0,1022.0,0.0,-2.0,29.0,10.0,4.0,233.0,85.0,1.0
2504,5,0.7485758502089824,-1.3775527641458722,0.0,0.0,40.0,0.0,3.0,16.0,1024.0,0.0,11.0,0.0,67.5,0.0,-1.0,1023.0,14.0,17.0,1025.0,0.0,1.0,34.0,0.0,9.0,321.0,85.0,4.0
2506,6,0.7485758502089824,-1.3775527641458722,0.0,0.0,78.0,0.0,13.0,6.0,1014.0,1.0,6.0,1.0,76.0,8.0,12.0,1010.0,17.0,13.0,1019.0,0.0,13.0,26.0,1.02,15.0,273.0,100.0,13.0
2507,6,0.7485758502089824,-1.3775527641458722,0.0,0.0,43.0,2.0,14.0,0.0,1011.0,0.0,0.0,0.0,78.5,16.0,11.0,1007.0,25.0,5.0,1013.0,0.0,12.0,16.0,0.0,19.0,77.0,93.0,13.0
2508,7,0.812101247167356,-1.470431115799085,0.0,0.0,47.0,0.0,12.0,3.0,1017.0,0.0,0.0,0.0,72.5,12.0,9.0,1013.0,22.0,10.0,1019.0,0.0,11.0,23.0,0.0,17.0,296.0,93.0,12.0
2509,7,0.7485758502089824,-1.3775527641458722,0.0,0.0,68.0,11.0,23.0,0.0,1010.0,1.0,8.0,0.0,72.5,26.0,12.0,1007.0,28.0,23.0,1012.0,0.0,21.0,40.0,10.0,24.0,226.0,93.0,21.0
2510,7,0.7485758502089824,-1.3775527641458722,0.0,0.0,61.0,18.0,24.0,0.0,1017.0,0.0,11.0,0.0,66.5,33.0,21.0,1014.0,32.0,19.0,1020.0,0.0,23.0,37.0,0.0,28.0,231.0,94.0,25.0
2511,7,0.7485758502089824,-1.3775527641458722,0.0,0.0,54.0,5.0,18.0,0.0,1012.0,1.0,0.0,0.0,70.0,20.0,13.0,1009.0,26.0,11.0,1015.0,0.0,16.0,29.0,2.29,21.0,165.0,87.0,16.0
2687,6,0.8120884358022564,-1.4704052237767822,0.0,0.0,51.0,6.0,17.0,0.0,1016.0,0.0,6.0,0.0,57.0,20.0,11.0,1009.0,27.0,13.0,1020.0,0.0,14.0,24.0,1.78,22.0,102.0,78.0,16.0
2730,4,0.7485758502089824,-1.3775527641458722,0.0,0.0,56.0,0.0,13.0,11.0,1018.0,1.0,0.0,0.0,65.5,4.0,5.0,1014.0,18.0,23.0,1024.0,0.0,9.0,47.0,4.83,12.0,225.0,100.0,7.0
2731,5,0.7485758502089824,-1.3775527641458722,1.0,0.0,61.0,0.0,16.0,2.0,1010.0,1.0,6.0,0.0,86.5,13.0,9.0,1006.0,24.0,14.0,1014.0,0.0,13.0,34.0,14.22,17.0,190.0,97.0,11.0
2732,5,0.7485758502089824,-1.3775527641458722,0.0,0.0,23.0,0.0,9.0,4.0,1010.0,0.0,8.0,0.0,61.5,12.0,-1.0,1007.0,23.0,17.0,1017.0,0.0,7.0,35.0,0.0,16.0,249.0,83.0,9.0
2733,5,0.7485758502089824,-1.3775527641458722,0.0,0.0,51.0,0.0,17.0,6.0,1016.0,1.0,0.0,0.0,80.5,8.0,3.0,1013.0,18.0,13.0,1021.0,0.0,12.0,37.0,39.88,15.0,136.0,100.0,12.0
2734,5,0.812101247167356,-1.470431115799085,0.0,0.0,68.0,0.0,13.0,5.0,1010.0,0.0,0.0,1.0,67.0,8.0,10.0,1007.0,19.0,8.0,1014.0,0.0,11.0,23.0,0.0,16.0,246.0,100.0,11.0
2743,6,0.7485758502089824,-1.3775527641458722,0.0,0.0,42.0,0.0,14.0,4.0,1016.0,0.0,0.0,0.0,75.0,11.0,7.0,1014.0,21.0,14.0,1019.0,0.0,11.0,29.0,0.0,16.0,231.0,100.0,12.0
2744,6,0.7485758502089824,-1.3775527641458722,0.0,0.0,22.0,0.0,9.0,1.0,1023.0,0.0,0.0,0.0,63.5,14.0,2.0,1022.0,26.0,7.0,1024.0,0.0,7.0,23.0,0.0,18.0,111.0,80.0,10.0
2745,6,0.7485758502089824,-1.3775527641458722,0.0,0.0,51.0,10.0,19.0,0.0,1019.0,0.0,8.0,0.0,73.0,24.0,13.0,1016.0,29.0,17.0,1021.0,0.0,17.0,42.0,2.03,24.0,198.0,79.0,18.0
2748,8,0.7485758502089824,-1.3775527641458722,0.0,0.0,46.0,2.0,17.0,0.0,1013.0,0.0,8.0,0.0,73.0,16.0,11.0,1010.0,23.0,15.0,1014.0,0.0,14.0,35.0,0.0,19.0,266.0,97.0,16.0
2784,6,0.8120884358022564,-1.4704052237767822,1.0,0.0,57.0,1.0,16.0,0.0,1005.0,1.0,0.0,1.0,59.5,15.0,11.0,1004.0,24.0,13.0,1008.0,0.0,15.0,27.0,45.97,19.0,113.0,93.0,14.0
2821,4,0.7485758502089824,-1.3775527641458722,0.0,0.0,38.0,0.0,-4.0,27.0,1036.0,0.0,0.0,0.0,54.5,0.0,-8.0,1031.0,8.0,9.0,1039.0,0.0,-6.0,24.0,0.0,3.0,22.0,72.0,-2.0
2828,8,0.7485758502089824,-1.3775527641458722,0.0,0.0,46.0,0.0,14.0,0.0,1019.0,0.0,0.0,0.0,80.0,15.0,10.0,1017.0,24.0,7.0,1021.0,0.0,12.0,21.0,0.0,18.0,238.0,93.0,13.0
2829,8,0.7485758502089824,-1.3775527641458722,0.0,0.0,38.0,1.0,12.0,0.0,1026.0,0.0,0.0,0.0,73.5,16.0,9.0,1024.0,25.0,9.0,1028.0,0.0,11.0,19.0,0.0,19.0,94.0,89.0,12.0
2830,8,0.7485758502089824,-1.3775527641458722,1.0,0.0,62.0,10.0,22.0,0.0,1008.0,1.0,6.0,0.0,89.5,26.0,18.0,1006.0,27.0,12.0,1011.0,0.0,20.0,35.0,1.27,24.0,255.0,93.0,21.0
2831,9,0.7485758502089824,-1.3775527641458722,0.0,0.0,52.0,0.0,10.0,8.0,1020.0,1.0,6.0,0.0,81.0,6.0,4.0,1018.0,19.0,13.0,1022.0,0.0,8.0,29.0,3.3,14.0,208.0,89.0,8.0
2858,4,0.7485758502089824,-1.3775527641458722,0.0,0.0,43.0,0.0,14.0,0.0,1011.0,1.0,6.0,0.0,65.5,14.0,1.0,1004.0,28.0,30.0,1022.0,0.0,9.0,53.0,10.0,18.0,156.0,68.0,8.0
2859,5,0.7485758502089824,-1.3775527641458722,0.0,0.0,45.0,6.0,16.0,0.0,1017.0,0.0,0.0,0.0,60.5,20.0,8.0,1015.0,28.0,9.0,1020.0,0.0,13.0,21.0,0.0,22.0,147.0,80.0,14.0
2864,9,0.7485758502089824,-1.3775527641458722,0.0,0.0,39.0,0.0,9.0,9.0,1024.0,0.0,0.0,0.0,92.0,6.0,4.0,1020.0,20.0,9.0,1026.0,0.0,7.0,21.0,0.0,13.0,201.0,92.0,7.0
3017,9,0.7521140364302156,-1.3799595829208837,1.0,0.0,56.0,12.0,22.0,0.0,1013.0,0.0,0.0,1.0,81.0,27.0,19.0,1012.0,30.0,6.0,1014.0,0.0,21.0,13.0,0.0,25.0,256.0,100.0,21.0
3359,8,0.7859217621730465,-1.2568115943611167,0.0,0.0,61.0,2.0,16.0,0.0,1015.0,0.0,0.0,0.0,83.0,16.0,15.0,1014.0,23.0,3.0,1016.0,0.0,16.0,13.0,0.0,19.0,4.0,100.0,16.0
3360,7,0.7859217621730465,-1.2568115943611167,0.0,0.0,48.0,0.0,10.0,12.0,1014.0,0.0,0.0,0.0,59.5,3.0,6.0,1013.0,17.0,6.0,1015.0,0.0,7.0,23.0,0.0,12.0,281.0,100.0,7.0
3372,5,0.7859217621730465,-1.2568115943611167,0.0,0.0,32.0,6.0,18.0,0.0,1018.0,1.0,0.0,0.0,69.0,20.0,7.0,1014.0,25.0,6.0,1020.0,0.0,14.0,23.0,0.0,21.0,330.0,83.0,18.0
3407,7,0.7859217621730465,-1.2568115943611167,0.0,0.0,50.0,0.0,16.0,0.0,1009.0,0.0,0.0,0.0,71.0,15.0,12.0,1008.0,25.0,8.0,1010.0,0.0,13.0,16.0,0.0,18.0,206.0,100.0,12.0
3408,9,0.7859217621730465,-1.2568115943611167,0.0,0.0,50.0,0.0,14.0,6.0,1022.0,0.0,0.0,0.0,82.0,10.0,8.0,1019.0,23.0,5.0,1023.0,0.0,11.0,13.0,0.0,16.0,224.0,100.0,8.0
3412,7,0.7859217621730465,-1.2568115943611167,0.0,0.0,49.0,14.0,22.0,0.0,1017.0,0.0,0.0,0.0,73.0,28.0,18.0,1014.0,32.0,6.0,1018.0,0.0,20.0,19.0,0.0,26.0,202.0,94.0,20.0
3413,8,0.7859217621730465,-1.2568115943611167,0.0,0.0,42.0,0.0,16.0,1.0,1004.0,1.0,0.0,0.0,87.0,14.0,2.0,1001.0,21.0,13.0,1009.0,0.0,11.0,29.0,0.0,18.0,274.0,88.0,14.0
3415,6,0.8138275546318597,-1.2254585274151153,0.0,0.0,65.0,0.0,18.0,3.0,1011.0,0.0,0.0,0.0,74.0,12.0,15.0,1010.0,22.0,2.0,1012.0,0.0,17.0,11.0,13.72,17.0,-1.0,99.0,12.0
3416,7,0.7859217621730465,-1.2568115943611167,0.0,0.0,37.0,2.0,16.0,0.0,1017.0,0.0,0.0,1.0,61.5,18.0,10.0,1014.0,28.0,5.0,1020.0,0.0,13.0,16.0,0.0,20.0,193.0,88.0,12.0
3418,8,0.7859217621730465,-1.2568115943611167,0.0,0.0,73.0,0.0,16.0,0.0,1012.0,1.0,0.0,0.0,75.5,15.0,13.0,1010.0,20.0,6.0,1013.0,0.0,14.0,13.0,0.0,18.0,103.0,88.0,17.0
3423,6,0.7859217621730465,-1.2568115943611167,0.0,0.0,45.0,4.0,15.0,0.0,1007.0,1.0,0.0,0.0,65.0,18.0,12.0,1005.0,25.0,5.0,1008.0,0.0,13.0,16.0,0.0,20.0,265.0,79.0,16.0
